review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes,product_name,review_length,normalized_rating,Polarity,Subjectivity,Sentiment
RVEN5STZK1VR6,B08ZR5JB9G,3.0 out of 5 stars Right earbud died,mala_mai_ly,3.0,"After about 8 months, the right earbud won't connect even though it beeps after holding down to pair and is able to charge. Hard reset won't work if both buds won't pair to the app. Manual reset (pressing down on pads while in the case for 6 seconds) also did not work.They're also very large and fall out of ears easily depending on your ear shape.I had much cheaper earbuds that outdid these by far. I use Sennheiser wireless mics for work so thought these would be great after someone recommended them. Would not buy this brand again for earbuds.",,AF7TDURW4I77A7H4GU5E5AEA2TMA,1,1,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,100,0.5,0.19948412698412699,0.562063492063492,Neutral
R231LMM64N75Q5,B08ZR5JB9G,5.0 out of 5 stars Great pair of headphones!,Mark C. Morris Photography,5.0,"I wanted something that was good quality, but not as overpriced as the Apple air pods. These definitely did the trick. Great audio quality, well made, but not over-priced. EXCELLENT value compared to other options!",,AGSHJM2AUX22MG34IPSRQFVFIL6Q,1,0,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,35,1.0,0.46875,0.645,Positive
R2S3P39LYGWDAM,B08ZR5JB9G,3.0 out of 5 stars Like the sound… difficult to connect!,BublHead,3.0,"But this is a gift, we were able to connect them to our iPad pretty easily. Once we tried to change that from the iPad over to the iPhone, we were not able to disconnect and reconnect.I was hoping there was some sort of easy instructions on disconnecting and reconnecting, but we were not able to do that.Again, the sound quality was really good.",,AHHT5BBG264O4TD2IAHQRYFJJMDQ,1,1,Color: WhiteSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,64,0.5,0.27708333333333335,0.6927083333333335,Positive
R2Z14TRAQX80BE,B08ZR5JB9G,4.0 out of 5 stars Update after 1 year and a half,Krystal D.,4.0,"Update: both of my earbuds still work. I had to re pair the earbuds to each other again. Pretty easy to do, annoying. Every now and then I might have connections issues but reconnecting the earbuds to my phone and turning on and off the media audio works. Both earbuds volume still works great. The mics are not great tuning out background noise. Decent but not great especially against wind, it can handle little wind but any more than that. The person on the other side will have to turn you downI really like them. I used to have Sony xf-1000m3 and they never really fit my ear but these fits my ear great with the small eartips. The equalizer did take some time for me to get used to compared to the Sony one. I like the touch controls, can be a little too sensitive when I take them out with the long press. If your earbuds sound low, definitely try making them louder with the touch controls. My phone automatically make Bluetooth volume the same as the phone volume however I do remember my old phones doesn't do that. I do miss ANC but these do a decent job for the price",,AH2KJ7CTC6Z33IXKWM4QNQD4KEZA,1,2,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,204,0.75,0.04766666666666666,0.5656666666666667,Neutral
RPNH0JRGVT2TA,B08ZR5JB9G,2.0 out of 5 stars Faulty Design,Anonymus,2.0,These are way to big and heavy. They fall put just from bending down to pick sometging and they are heavy so the fall is pretty hard. Imagine working put with these. Wouldnt buy again for that price. My cheap $40 are way better in these departments.,,AEEWNRU3A5PY4LX5E5OJCHAHZTZA,1,0,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,47,0.25,0.03784722222222221,0.5163194444444444,Neutral
R3KWX129FATHZ5,B08ZR5JB9G,2.0 out of 5 stars Connecting via bluetooth stopped working after a year,A. Torres,2.0,For the price that I paid I would expect these guys to last much longer but now I frequently have one fail to connect to my pc or even both. This also happens on my phone. Even worse they take upwards to 2 days to charge fully even with my fast charge cables so I don't recommend this product or expect it to last long. Sound is great though...,,AHNY4CIOL5CQRBWR7USMEL6UP3JQ,1,0,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,69,0.25,0.07500000000000001,0.36833333333333335,Neutral
RPHJ9333YQR9E,B08ZR5JB9G,5.0 out of 5 stars Fantastic Sound Quality in a Low Price range,halfcentaur,5.0,"I actually own the first MOMENTUM true wireless and used them for years at work. They have superb sound quality, but there were a lot of issues I had with them. They were large with annoying battery leakage and fast battery depletion. I bought these in April when I started a new job because I would be taking a train regularly. I wanted something affordable but didn't want to sacrifice the sound quality that I was enjoying before, with a much better battery quality. These really haven't disappointed. They're not quite as good sound as the MOMENTUMS, but they are still very good for $70. I reckon most other brands you'd have to be spending at least $150 for this quality of sound. The battery life is incredible on them and they're my daily use when I'm commuting. The touch controls are great, much more intuitive than the MOMENTUMs. Their size is a massive improvement over the first MOMENTUMS, they do not stress my ears nearly as bad. Couldn't have been happier with this purchase. Sennheiser is the only audio company I purchase from, and they have rarely missed for me. At this price range, it's an automatic recommendation if anyone ever asks. With the MOMENTUM line is was always harder since the price range was generally extreme.",,AEUSB2DXODAHBJDWUPWOHJKXRCBQ,1,0,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,218,1.0,0.2275954348681622,0.5696476755567664,Positive
R1TIH76K4BX9O3,B08ZR5JB9G,2.0 out of 5 stars Painfully Mediocre,Lui,2.0,"Where to start. The (8 HOUR MAX) battery life is valid for only one of the earbuds, the other dies in half the time causing the other to also start spewing its ""Battery Low"" message until you set it back to charge. They say 27 hour only because you get about 3 Charges from the case, which is also Sad. The material they're made of (including the case) provides ZERO grip so you'll most likely have them simply slipping out of your grasp AND your ears. They refuse to stay in even during something as simple as a light walk, you'll find yourself constantly having to push them back in place. As for the connection, it's Horrid. As many other reviews state, sometimes one bud doesn't connect and you have to factory reset them about three times in a row to fix the issue. The Range is hot garbage. Doesn't even extend down a 12 ft. hallway. My 7+ year old Skullcandy Hesh headphones have a longer range. A joke to be sure. The $15 earbuds that I bought to use at work were an infinitely better investment. Don't bother with these at $89.",,AELUDMZJ6TSWSPQNBBJIAAFGQP5A,1,1,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,194,0.25,0.06603535353535354,0.4913600288600288,Neutral
R1P3YQA1FN8IFK,B08ZR5JB9G,5.0 out of 5 stars Impressive for my use!,Terry P.,5.0,"I cannot comment on noise cancellation with these earbuds because I don’t care about that. For my use on my iPad Air for listening to music and YouTube videos of all kinds these are perfect. I can EQ them nicely. I have a musical background with degrees in performance and theory and have a good ear. These suit me just fine. My hearing is a bit lessened at my age 68 but not much. I can hear vocals, instruments etc with excellent detail in the mids, highs, lows. I am currently listening to Angelina Jordan exclusively right now and it almost sounds as if she is here with me. I know her well as my dearest friend and have an intimate knowledge of her voice in person. Through these Sennheisers her voice sounds great. Sennheiser has done it for me. I am totally satisfied. She and I compared them the other day to a pair of very high end buds given her by the record company as a gift. The ones she had were at least four times the cost of these Sennheiser but neither she nor I could hear much difference. Of course her hearing is much better than mine but still she agreed with my assessment. Hope this is helpful.",,AF5STGCM7QT7T27TZ2UWEARUBQMA,1,10,Color: WhiteSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,212,1.0,0.3461988795518207,0.5742773109243698,Positive
R156CTG8K59MH,B08ZR5JB9G,5.0 out of 5 stars Phenomenal wireless earbuds,Vito,5.0,"I was using anker soundcore wireless buds before this and lost them. Loved them but wanted to try something new. I have many sennheiser headphones and old cx wired buds, so i figured the cx wireless would be a reliable choice. I opted for the regular cx versus the plus and the momentum because ANC does not matter to me.I’m beyond happy with going with the CX wireless buds. Exactly the quality sound and build I was expecting from sennheiser. I’ve listened for about a week to a variety of my favorite genres and these buds are so great all around!There is also a sennheiser app that gives a bass boost and podcast mode. I don’t use these and find the bass boost mode to be too much. But the app has a 3 band eq. With a little treble boost I found my sweet spot. Can’t recommend these enough, especially at the price point and if noise cancellation is not a factor for you.",,AHGDTZYECAHEATTTTACVPE4XA25A,1,2,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,165,1.0,0.24993315508021385,0.5459687371452079,Positive
R3AL3NNDIT8PII,B08ZR5JB9G,2.0 out of 5 stars The brand of,Shina,2.0,It's not your product i thought Senniheiser would be different they pop out of my ear canal. I am now convinced my ears can not accept ear buds no matter brand unfortunately I have to return item,,AE7CJGB2GQC3BDRDPJIO7QCHLN6A,1,0,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,37,0.25,-0.25,0.8,Negative
R16Y3N21ZBO7M9,B08ZR5JB9G,"2.0 out of 5 stars Bad build quality, Good sound quality.",Jerry Dickeson,2.0,"These earbuds are DEAD/BRICKED after 7 months of use due to a known hardware issue involving a loss connection inside the earbud. The sound quality was great but i expected longevity out of a Sennheiser product. I would not recommend buying them, as in a few months it will be in a landfill.",,AEX3MZLRJ7J7OJI7FT3GPB2B3SXA,1,0,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,53,0.25,0.15500000000000003,0.40499999999999997,Neutral
R13A9SUUDFX1TT,B08ZR5JB9G,5.0 out of 5 stars Sennheiser signature open sound,Soren,5.0,"Sennheiser is known for making headphones that are open in their sound. This means that when they are on your ears or in your ears, you feel like the sound is outside of your ears instead of right in your eardrum. This creates a soundstage with more depth and clarity. These are not the headphones to bump your trap music to. These are headphones to enjoy great acoustic music, classical music, jazz, watch movies, and enjoy some rock music. With rock music, it should be understood that you will get a nice open sound, but that you will not be getting the blistering loudness that comes with other headphones, especially wired headphones. In some ways this is a better things, especially in regards to your long term ear health.I am 2 days into enjoying them, so I will update if the charging and individual earbud dying issue comes up. It is stated as having a 2 year warranty, so all of these issues should be covered if you ever encounter them.As it stands, the price is right and they often get discounted another 20% for Black Friday, Cyber Monday, and Prime Day.",,AHQDFPP4PI24ELRDEH6OKWORS2TQ,1,2,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,192,1.0,0.23317099567099567,0.5127164502164503,Positive
R3GHP7Y6NQQLW,B08ZR5JB9G,3.0 out of 5 stars Right earbud died after a year.,Kat W,3.0,"I liked them until the right bud died, and now I can't even pair the buds with my new phone. So I can't even listen in mono.",,AGU6TMEYIMZK6EV7C53T7IIB5EGA,1,0,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,27,0.5,0.34069264069264066,0.5967532467532468,Positive
R2VFJ3AMQ19W71,B08ZR5JB9G,4.0 out of 5 stars Really? Just meh.,Robbo,4.0,"Liked that they are half what the big guys stuff cost and that these are “adjustable” with an “ equalizer” app.But in reality, i couldnt get better bass out of them to satisfy my aging ears. But maybe you will have better luck. I have both those AND these, and i still use these. So read into it what you will. Great buds for the money in the long run. Did need to be “re-paired” more than once, which was very frustrating.",,AESEUWDLC3QM6IG22JFT3V5PMSAA,1,1,Color: WhiteSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,82,0.75,0.2013333333333333,0.5216666666666667,Positive
RFWKZA1GOWIQI,B08ZR5JB9G,4.0 out of 5 stars Great for audio,Thomas Camp,4.0,"The audio for movies or pod casts is fantastic, but bass is not great for music. I prefer Bose for music but these are much better fitting on my ear..",,AH72DKV3BWPJRBAW4UQVGGZKEMXQ,1,0,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,30,0.75,0.16999999999999998,0.63,Neutral
RF5FNLFT158V9,B08ZR5JB9G,5.0 out of 5 stars I feel like I owe Sennheiser money...,Carlos Valencia,5.0,"I'll start by saying that I got these earbuds for $80, and for that amount of money these are hands-down the absolute best option under $100, even without ANC.Even at their list price of $130 they'd definitely be worth it, but for $80 I feel like I owe Sennheiser money!It all comes down to sound quality. I'm no audiophile, but I've owned a pair of Phillips Fidelio X2HR for a while now and the Sennheiser CX sound just as good if not better. Except the CX are tiny wireless earbuds! It's unbelievable.I listen to all kinds of music and was blown away by the amount of detail that comes through when listening to classical music, you can hear different instruments come from different directions. It's really cool.I think the sound is perfectly balanced right out of the box, but you can customize it within the app. Bass heads will probably enjoy the bass boost function but personally I think the bass sounds fantastic in the neutral setting even with hip hop and EDM.I don't really plan on using the earbuds for anything else other than listening to music, so I can't comment on call quality but for $80 I am positive that this is the best option for that price.If I had to mention any negatives it's just that I wish these were just a little louder, but other than that these earbuds are incredible.",,AHRJ6KG74O2YZJ6UGNWKKAYM6NKQ,1,8,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,235,1.0,0.2317217743941882,0.47310543862268,Positive
R3G7H39ZJVH593,B08ZR5JB9G,5.0 out of 5 stars All around great,JC,5.0,"I was looking to replace my cheaper bluetooth headphones and couldn't decide on which ones to get. I knew I wanted Sennheiser, though, being that they are up there as a pinnacle of sound quality. I am not disappointed that I went with these. For the price of these, the sound quality is ""bussin',"" as the kids say. I honestly don't even know what to expect from a higher dollar bluetooth headphone. I really enjoy the equalizer that's on the Sennheiser app. It has many presets and also allows you to create your own preset based on what sounds better in certain situations and certain genres of music you are listening to at that time. My only complaint is the noise cancellation. Actually it's not even a complaint because these headphones don't claim to have noise cancellation. But if that is what you are looking for, you may want to look at some other options. If you are looking for a decently priced, higher quality, name brand set of headphones, I think you've found them here.",,AGQAJKMWXL76FBXKXJPVQILWYXQA,1,0,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,176,1.0,0.23029100529100532,0.5352513227513227,Positive
R20POSJA80A8PK,B08ZR5JB9G,3.0 out of 5 stars Decent but not as great as expected,Mary Colon,3.0,"I did some research before purchasing these but it was my first foray into buying ear buds (been using my nose headphones for years now). I primarily wanted ear buds to listen to podcasts and music while cleaning. These look really nice (better than apple ones, to me) and have some good features. I like the charging case and it seemed to keep a charge for a long time. I only tested them for a week or so, but I didn't need to charge the case much in that time period. The bad- the worst thing to me was that they kept falling out of my ears and even the smallest cover for the ear bud part wouldn't fit in my ear. That might be just my ears but it actually would start hurting if they were in for longer than 20 min or so. And they fell quite often. I also found when trying to use them for a call, the person on the other end couldn't hear me. (Only tried that once, to be fair. ) I don't think the quality of sound was very good compared to other headphones or ear buds. I ultimately returned these and have gone back to my way more comfortable bose.",,AG2UVNK6ZONIX5N3MAIYETOSAP5A,1,3,Color: WhiteSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,209,0.5,0.18000000000000002,0.5831818181818181,Neutral
RFI921KBY52E9,B08ZR5JB9G,4.0 out of 5 stars Good Quality for the Price,Kate,4.0,These headphones sound great. I listen to music and podcasts all day as a painter and the battery doesn't die on me. The only issue I've been having recently is that one of the headphones (the left) sometimes doesn't want to connect via bluetooth every time. I have to mess with disconnecting and reconnecting them or leaving the right one in the case for a while to get it to work again. I have had these for a couple years now.,,AGLLYHYEVFUWT7GOARVGTJ2PC6NQ,1,0,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,81,0.75,0.1872448979591837,0.44438775510204076,Neutral
R1N3HCR36AC6ZF,B08ZR5JB9G,4.0 out of 5 stars Sennheiser,Robert,4.0,Took a while to get them to pair but once I got them working they sound great.,,AGGIGHWH3BJKHYOLX7CODQEZ5G4Q,1,0,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,17,0.75,0.6000000000000001,0.575,Positive
R1IOQJ5EBFRQZJ,B08ZR5JB9G,"4.0 out of 5 stars Sounds great, but too heavy for my ear",Alan,4.0,"These are Wonderful earbuds. Sound fantastic. Great bass and long battery life with more charging available in the carrying case. The one and only problem is that after an hour or two my ears start hurting because they are HEAVY for my ears. I have switched to a much cheaper around the neck ear piece that is much lighter and sounds almost as good. It is a no name brand model but it is much easier to wear for extended periods of time. But for Audio Quality, the CX is pretty darn good.",,AGXDLHKD3V6SEIXEXFVWN6HJZDDA,1,4,Color: WhiteSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,93,0.75,0.33437500000000003,0.571875,Positive
RALX8J3J80ZYP,B08ZR5JB9G,4.0 out of 5 stars Great headphones however will fall out,Tyler Nelsen,4.0,"I really enjoy these headphones. The battery life is fantastic. The sound is great and crystal clear. The microphone has no issue picking up my voice. The only complaint I have is if you are working on your car looking down, chewing, or smiling a little too much. The headphones will fall out of your ears which is a bit of a nuisance. I had beats before this that had loops over the ear and that's the only thing I miss from them.Go for it but wait for the sales!",,AEBH6YHGHBTNUAW5RFQIN4LKWMOA,1,3,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,90,0.75,0.15063131313131312,0.5565656565656565,Neutral
RUGJDYFBX4QH0,B08ZR5JB9G,"5.0 out of 5 stars Lots of bass, but clear",Rhyno,5.0,"I just received these and I gotta say, I'm enjoying them greatly!These have a bass heavy sound (which being a bassist myself, I like very much, kick drum & bass guitar really come alive) especially for more modern metal & pop music. They're loud enough or my taste for sure. I honestly sounds like a well mixed PA system in my head. Double kick rolls sound really cool. I played a since wave sweep through these on youtube, and these hit every frequency. 20hz made me slightly disoriented lol.Getting them connected was a breeze, they've paired right up with everything I connected them to.The comfort is just fine for me with the factory equipped earbuds. I cannot attest to phone call quality, or how well they stay in place during activities since I only have them for listening at home. The touch sensitivity for the track & volume controls works nicely.Great headphones!!",,AF2QGTCMOBRSTSROKGWL62VWNMWQ,1,1,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,152,1.0,0.18024844720496896,0.5109247757073845,Neutral
R20D2PXS7RRYWI,B08ZR5JB9G,"3.0 out of 5 stars They broke, but…",Trevor,3.0,"I had these for a year and used them heavily. The sound quality isn’t the best, but you can tweak it using the app. The bass is too punchy and the sound isn’t crisp like $200 earbuds. Duh lol. Honestly though when I first bought them, I was in love especially since these are my first Bluetooth earbuds. I’m glad I got a good year out of them. They broke when I was working out and my sweat got inside causing it to malfunction. If you are looking for cheap Bluetooth earbuds that are decent then you came to the right place. All in all, so many memories and I appreciate the entertainment these things gave me. I used them during classes, around campus, hanging out with friends in study groups, on the city train/ buss, so they’ve been everywhere with me. I bought new and more expensive earbuds so ya climbing up the ladder of quality",,AH3SHEXNC2SMQSQW4JKLVPADDVOQ,1,1,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,157,0.5,0.2949429358520268,0.5745572609208972,Positive
R384BX01J1WA3,B08ZR5JB9G,4.0 out of 5 stars Great…..but,Rasheeda,4.0,"Loved everything about these…except the fact that they are too big for my ears. They have different size tips you can use i.e. large, medium, small, extra small, but even with the extra small tip they were simply just to bulky for ME. Granted you might love them as the sound quality is top tier, amongst its other great specs. But, unfortunately I have to return these. If you have small ears, I wouldn’t recommend these as your ears will be sore/irritated pretty quickly after a few moments of wearing.",,AEJSA6QCW5BMGS5P4NMJEZVQ44JA,1,1,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,90,0.75,0.0936309523809524,0.4655357142857143,Neutral
R2RK2DJR03KXXD,B08ZR5JB9G,5.0 out of 5 stars Pretty great pair of earphones.,Fernando Morales,5.0,This earphones definitely were worth the money. App that was suggested also helped to make the experience better and things went pretty smooth once I was able to figure out the equalizer. There is a sign up option to get a more user experience friendly equalizer which is great but it doesn't take that long to sign up and get into it. You can use one at a time as well and they have a long distance before they start to break up in signal. The bass is great and it isn't over the top. The feel of them and weight of them is perfect so no issues. It even latches into your ears pretty well so I had no issue at the gym with them. Had another set from JLAB that sucked compared to these and the sennheiser set just never had the desync issues.I highly recommend these.,,AHAFYSWYNKI7QNFVFK2AT6CTJTHQ,1,0,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,149,1.0,0.35794117647058826,0.5920588235294119,Positive
RSSYA1ZUT9YI6,B08ZR5JB9G,2.0 out of 5 stars Too many connection issues,Sierra,2.0,"I've had these for a few months now and I've noticed I've had a lot of connection issues with my earbuds from the start. I use them every day and too many times have one earbuds connection been much weaker and the volume is drastically lower than the other (happens with both ear buds) and turning them off and on again and returning them to the case isn't enough and I'll have to repair my earbuds. I've had to do this every few weeks, sometimes even a few times in a week and pairing them has proven to be much more difficult than it should be. Often it said the earbuds couldn't be paired even though they were turned on and full battery. Another thing, my left earbud will die almost an hour before my right one does, and I make sure to clean them well so they charge.My left earbud also has the most connection issues as recently I'll hardly tap it or move my head and the earbud will lose connectivity and buffer a lot. I never listen to my earbuds with more than half volume as I don't need it because the sound quality is pretty good, but that means I know my speaker isn't blowing out and there's just issues with the manufacturing of this product. I never had these issues with my galaxy earbuds, and am quite frustrated. Other than these issues, they have good quality and potential. Hopefully it's just my earbuds that are like this and not the product as a whole.",,AHNMLAD5TCX67UDZIRG34YCIUXYA,1,2,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,259,0.25,0.12755731922398592,0.45677542621987066,Neutral
R2TFFHXODEW9TJ,B08ZR5JB9G,2.0 out of 5 stars Problems With Connection,Hydromantes,2.0,"I recommend that you do not buy Sennheiser earbuds. Like all manufacturers, they will change the name of this model if they have not already done so to deflect their products from bad reviews so I can't trust anything they make.I've used these for over a month now and they keep disconnecting. I use them for several hours every day and this happens three or four times each week. If there is no audio for a few minutes, they disconnect but they will re-connect with a single click which is a minor inconvenience. However, they also just stop working randomly and will not re-connect at all. That could be a problem connecting with Bluetooth, but often one earbud will continue working when the other earbud is dead and must be re-charged. That proves that it is not a Bluetooth problem but a problem with the earbuds. Even after recharging, the dead earbud will not always re-connect easily. Frequently I need to remove them from my Bluetooth list then re-pair them which is a major inconvenience. I used to have a pair of wireless Sennheiser headphones that also would not stay connected. It seems Sennheiser doesn't know how to make something that will connect to Apple devices, which is too bad because they sound great and I like the controls.",,AG26TQWV757VVM7CQB7OTPND3ESA,1,0,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,219,0.25,-0.07226190476190474,0.36484126984126986,Neutral
R2U45NLTRDLVTH,B08ZR5JB9G,2.0 out of 5 stars Sound Quality is Pretty Bad,J. Vincent,2.0,"I generally trust the Sennheiser brand to deliver outstanding sound quality. That didn’t happen with this product. There’s an excess of lower-mid frequencies that results in a pretty muddy listening experience. This wouldn’t be that much of an issue if the included equalizer was capable of addressing those frequencies, but the 3-band, non-parametric EQ is not capable of doing this. Overall I found these to be a disappointment.If sound quality is not a big factor for you, then these might be fine for you. Connectivity seems to be excellent and battery life seems fine.",,AHJCLBEPVC5MCDPWNW4YD6HN7MKQ,1,0,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,94,0.25,0.28717948717948716,0.48269230769230764,Positive
R37SPSGIH8GTYU,B08ZR5JB9G,5.0 out of 5 stars Fantastic sound,Aly S.,5.0,These were given to me as a Christmas gift and they are amazing. Great sound and they come with many different ear sizes and a case that is extremely easy to charge.,,AFIU64TVVI6SSSSGLPX3JFQT2XBQ,1,0,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,32,1.0,0.45555555555555555,0.6638888888888889,Positive
RPFVTH6COW5W1,B08ZR5JB9G,4.0 out of 5 stars Great for the price,Robert,4.0,The shape of these headphones is a bit awkward to handle but they sound great and they fit nicely in my ears. Noise cancellation is excellent.,,AHGEJRZTMZXSBLLAP2NRYV75VMQQ,1,0,Color: WhiteSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,26,0.75,0.43333333333333335,0.7583333333333333,Positive
R1Z1LGV8NPOG1C,B08ZR5JB9G,5.0 out of 5 stars Better quality than expected,Dion DuVall - Amidon,5.0,"I actually am glad I purchased these. The quality is great, price is right. The only thing is for me is I have to get used to them. They are a little big and only because I'm used to smaller ones. Shipping was so fast.",,AFCK7Y2JZIWIEH367NBFXYR5KIEA,1,0,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,45,1.0,0.1775793650793651,0.665079365079365,Neutral
R2PDAUG65XVBOM,B08ZR5JB9G,3.0 out of 5 stars Decent but disappointing overall,Scott Spencer,3.0,"I've decided it's a bad idea to reply too much on reviews for headphones. Everyone has different hearing, individual preferences and varying levels of ability to detect (or even care about) audio fidelity. First impression out of the box: Well-made and beautifully packaged. It took me far too long to figure out why they weren't charging; turns out there was plastic film over the terminals, which I don't believe the documentation mentioned. (The documentation is pretty lame, btw...) Once over that hump, as soon as I got them connected to Bluetooth and to the app, it asked for a firmware update; this took an incredibly long time. First impression of the sound: crisp, clear, not quite loud enough (for me), but the low end is sorely lacking. Treble perhaps too bright. The EQ inside the app is pretty clever and helped improve the sound, but I was still hoping for more...ooomph...presence...<insert other audiophile words>. (For reference, I was listening to Spotify Premium (highest quality) over Bluetooth.) Phone call performance is excellent. Fairly comfortable/good fit. Overall, these are probably better than I'm making them sound. I anticipate using them for everything except critical listening; for that I'll keep using my over-ear ones.",,AHFZXBTDHVUK3OV32OLQ3JT7YI6Q,1,1,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,201,0.5,0.19472222222222227,0.5763888888888891,Neutral
R3KSIVBNARMAB,B08ZR5JB9G,3.0 out of 5 stars left ear dead in 3 months,Duy Nguyen,3.0,"Can't get any support, left ear dead in 3 months. Can't return it.",,AG3LARJDLZIIILVFNGTAPLPEYGFQ,1,1,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,13,0.5,-0.1,0.2,Neutral
RSP12XG72IWR7,B08ZR5JB9G,5.0 out of 5 stars Best quality earbuds for the price,RJ i.,5.0,"These earbuds are fantastic.The sound quality is probably the best I have had in earbuds, whether they be wired or wireless.I will warn you if you intend on using them for working out be sure to pick a size up from what you think you should wear cause then they'll stay on a little better and won't fall. I was sort of doing a handstand test with them lol if I was in a handstand and they fell, I had to go a size up.Also I was absolutely SHOCKED with the call quality. I was in a busy mall and my dad called me. I was able to walk through the mall and has a solid 30 min conversation where we could hear each other clearly.Speaking of, the passive noise cancelation is BALLER. Like incredible for Passive noise canceling.If you're looking to buy some new headphones but don't wanna pay TOO much, these are really solid.",,AEDF2NQZ6QEMITEJFJUQDN4S7GAQ,1,2,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,156,1.0,0.26825757575757575,0.47622895622895617,Positive
R151ZVE455LHST,B08ZR5JB9G,5.0 out of 5 stars I use these daily and couldn't imagine going on without them,Ted S,5.0,"These headphones are amazing! I use them daily and love them for calls in particular. I have very bad hearing and these ear buds keep me from having to crank the volume up on calls. They also pick up sound very well which is great because I'm usually working on something when I get a call. The sound quality for music is fantastic as well. Unlike a lot of other brands, these ear buds are great for all types of music, not just loud bass-driven music as the mid-range is well represented in the mix when playing music. I prefer to listen to music with these headphones over all of my other headphones and speakers as the quality can't be beat. Sennheiser makes fantastic headphones, on par with industry leaders. I cannot recommend these particular ear buds enough. They're so great that I would not want to go a day without them.",,AEPEY7RCI6RA3JDWJUCRAVO3Y7WA,1,2,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,152,1.0,0.23543859649122809,0.5517543859649123,Positive
R3P8YUASI2Q15V,B08ZR5JB9G,5.0 out of 5 stars Excelente producto,Cesar Augusto Quintero,5.0,"La calidad de sonido es muy buena, los controles táctiles geniales, en resumen un muy buen producto!",,AFCTU2IIPQ3C25HP64XI46O3WEGQ,1,0,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,17,1.0,0.0,0.0,Neutral
R1SOJYGGJZQ9DS,B08ZR5JB9G,4.0 out of 5 stars does its job well,very trustworthy buyer hehe (thumbs_up_emoji),4.0,"great deal and quality. connects to bluetooth super fast (faster than others that i've had). long battery.only complaint is that the commands are independent for each earbud (L/R). double tap L vs double tap R is not the same thing, which is great with both earbuds in, BUT not great when you like to use one. if i'm using my left one there's no way to skip a song with the earbud button, and if i'm using my right there's no way to rewind. not a huge deal but slight annoyance. i don't know of a workaround for this.otherwise great.",,AGULPOIWJC76V3V7UYML6DQSJSNQ,1,1,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,100,0.75,0.1313988095238095,0.41994047619047625,Neutral
